[INFO] | 2025-11-09 11:20:50 AM | analyzer.ReadOnly_safe3 | Analysis started at: 2025-11-09 11:20:50 AM
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Generating return summary for nonReentrant
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Return summary generated for nonReentrant
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Range graph generated
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Processed function nonReentrant
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Generating return summary for onlyOwner
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Return summary generated for onlyOwner
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | State variable assignement do not exist
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Processed function onlyOwner
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Generating return summary for nonReentrantView
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Return summary generated for nonReentrantView
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | State variable assignement do not exist
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Processed function nonReentrantView
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Generating return summary for updateUserShare
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Return summary generated for updateUserShare
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Range graph generated
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Processed function updateUserShare
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Generating return summary for register
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Return summary generated for register
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Range graph generated
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Processed function register
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Generating return summary for getUserShare
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Return summary generated for getUserShare
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | State variable assignement do not exist
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Processed function getUserShare
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Generating return summary for getTotal
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Return summary generated for getTotal
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | State variable assignement do not exist
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Processed function getTotal
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Generating return summary for withdraw
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Return summary generated for withdraw
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | State variable assignement do not exist
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Processed function withdraw
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Value Range Analysis took 0.023126 seconds
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Value Range Analysis finished
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Storage dependency graph compostion started!
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Storage dependency graph compostion finished!
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Dependency detection started!
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Dependency detection finished!
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Static Analysis took 0.295413 seconds
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Dependency does not exist
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Symbolic execution is not needed!
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Analysis finished!
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Analysis took 0.297803 seconds
[INFO] | 2025-11-09 11:20:51 AM | analyzer.ReadOnly_safe3 | Analysis finished at: 2025-11-09 11:20:51 AM
