filename,basename,exit_code,toolid,findings,true_reentrancy,predicted_reentrancy
handcrafted_tests/bins/0_5/single-function/method-invocation/baseline/Cast_safe1/Cast_safe1.hex,Cast_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/single-function/method-invocation/baseline/Cast_safe2/Cast_safe2.hex,Cast_safe2.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/single-function/method-invocation/baseline/Cast_safe2/Cast_safe2.hex,Cast_safe2.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-target/constant/Constant_ree1/Constant_ree1.hex,Constant_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-target/constant/Constant_ree1/Constant_ree1.hex,Constant_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-target/constant/Constant_safe1/Constant_safe1.hex,Constant_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-target/constant/Constant_safe1/Constant_safe1.hex,Constant_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-target/constructor/Constructor_ree1/Constructor_ree1.hex,Constructor_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-target/constructor/Constructor_ree1/Constructor_ree1.hex,Constructor_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-target/constructor/Constructor_safe1/Constructor_safe1.hex,Constructor_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-target/constructor/Constructor_safe1/Constructor_safe1.hex,Constructor_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/cross-contract/create/Create_ree1/Create_ree1.hex,Create_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/cross-contract/create/Create_ree1/Create_ree1.hex,Create_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/cross-contract/create/Create_ree2/Create_ree2.hex,Create_ree2.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/cross-contract/create/Create_ree2/Create_ree2.hex,Create_ree2.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/cross-contract/create/Create_safe1/Create_safe1.hex,Create_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/cross-contract/create/Create_safe1/Create_safe1.hex,Create_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/cross-contract/create/Create_safe2/Create_safe2.hex,Create_safe2.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/cross-contract/create/Create_safe2/Create_safe2.hex,Create_safe2.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/cross-function/baseline/CrossCall_ree1/CrossCall_ree1.hex,CrossCall_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/cross-function/baseline/CrossCall_ree1/CrossCall_ree1.hex,CrossCall_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/cross-function/baseline/CrossCall_safe2/CrossCall_safe1.hex,CrossCall_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/cross-function/baseline/CrossCall_safe2/CrossCall_safe1.hex,CrossCall_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/mod/CrossDoubleInitOpenZeppelin_ree1/CrossDoubleInitOpenZeppelin_ree1.hex,CrossDoubleInitOpenZeppelin_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/mod/CrossDoubleInitOpenZeppelin_ree1/CrossDoubleInitOpenZeppelin_ree1.hex,CrossDoubleInitOpenZeppelin_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/mod/CrossDoubleInitOpenZeppelin_safe1/CrossDoubleInitOpenZeppelin_safe1.hex,CrossDoubleInitOpenZeppelin_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/mod/CrossDoubleInitOpenZeppelin_safe1/CrossDoubleInitOpenZeppelin_safe1.hex,CrossDoubleInitOpenZeppelin_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/mod/CrossDoubleInit_ree1/CrossDoubleInit_ree1.hex,CrossDoubleInit_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/mod/CrossDoubleInit_ree1/CrossDoubleInit_ree1.hex,CrossDoubleInit_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/mod/CrossDoubleInit_safe1/CrossDoubleInit_safe1.hex,CrossDoubleInit_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/mod/CrossDoubleInit_safe1/CrossDoubleInit_safe1.hex,CrossDoubleInit_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/mod/CrossMutexModOrder_ree1/CrossMutexModOrder_ree1.hex,CrossMutexModOrder_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/mod/CrossMutexModOrder_ree1/CrossMutexModOrder_ree1.hex,CrossMutexModOrder_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/mod/CrossMutexMod_ree1/CrossMutexMod_ree1.hex,CrossMutexMod_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/mod/CrossMutexMod_ree1/CrossMutexMod_ree1.hex,CrossMutexMod_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/mod/CrossMutexMod_ree2/CrossMutexMod_ree2.hex,CrossMutexMod_ree2.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/mod/CrossMutexMod_ree2/CrossMutexMod_ree2.hex,CrossMutexMod_ree2.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/mod/CrossMutexMod_ree3/CrossMutexMod_ree3.hex,CrossMutexMod_ree3.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/mod/CrossMutexMod_ree3/CrossMutexMod_ree3.hex,CrossMutexMod_ree3.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/mod/CrossMutexMod_safe1/CrossMutexMod_safe1.hex,CrossMutexMod_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/mod/CrossMutexMod_safe1/CrossMutexMod_safe1.hex,CrossMutexMod_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/mod/CrossMutexMod_safe2/CrossMutexMod_safe2.hex,CrossMutexMod_safe2.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/mod/CrossMutexMod_safe2/CrossMutexMod_safe2.hex,CrossMutexMod_safe2.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/mod/CrossMutexMod_safe3/CrossMutexMod_safe3.hex,CrossMutexMod_safe3.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/mod/CrossMutexMod_safe3/CrossMutexMod_safe3.hex,CrossMutexMod_safe3.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/mod/CrossMutexMod_safe4/CrossMutexMod_safe4.hex,CrossMutexMod_safe4.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/mod/CrossMutexMod_safe4/CrossMutexMod_safe4.hex,CrossMutexMod_safe4.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/no-mod/CrossMutex_ree1/CrossMutex_ree1.hex,CrossMutex_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/no-mod/CrossMutex_ree1/CrossMutex_ree1.hex,CrossMutex_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/no-mod/CrossMutex_ree2/CrossMutex_ree2.hex,CrossMutex_ree2.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/no-mod/CrossMutex_ree2/CrossMutex_ree2.hex,CrossMutex_ree2.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/no-mod/CrossMutex_ree3/CrossMutex_ree3.hex,CrossMutex_ree3.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/no-mod/CrossMutex_ree3/CrossMutex_ree3.hex,CrossMutex_ree3.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/no-mod/CrossMutex_safe1/CrossMutex_safe1.hex,CrossMutex_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/no-mod/CrossMutex_safe1/CrossMutex_safe1.hex,CrossMutex_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/no-mod/CrossMutex_safe2/CrossMutex_safe2.hex,CrossMutex_safe2.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/no-mod/CrossMutex_safe2/CrossMutex_safe2.hex,CrossMutex_safe2.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/no-mod/CrossMutex_safe3/CrossMutex_safe3.hex,CrossMutex_safe3.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/no-mod/CrossMutex_safe3/CrossMutex_safe3.hex,CrossMutex_safe3.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/cross-function/guard/mutex/no-mod/CrossMutex_safe4/CrossMutex_safe4.hex,CrossMutex_safe4.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/cross-function/guard/mutex/no-mod/CrossMutex_safe4/CrossMutex_safe4.hex,CrossMutex_safe4.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/cross-function/baseline/CrossUnderflow_safe1/CrossUnderflow_safe1.hex,CrossUnderflow_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/cross-function/baseline/CrossUnderflow_safe1/CrossUnderflow_safe1.hex,CrossUnderflow_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/cross-contract/access-control/human/Human_ree1/Human_ree1.hex,Human_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/cross-contract/access-control/human/Human_ree1/Human_ree1.hex,Human_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/cross-contract/access-control/human/Human_safe1/Human_safe1.hex,Human_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/cross-contract/access-control/human/Human_safe1/Human_safe1.hex,Human_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/single-flag/mod/MutexMod_ree1/MutexMod_ree1.hex,MutexMod_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/single-flag/mod/MutexMod_ree1/MutexMod_ree1.hex,MutexMod_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/single-flag/mod/MutexMod_ree2/MutexMod_ree2.hex,MutexMod_ree2.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/single-flag/mod/MutexMod_ree2/MutexMod_ree2.hex,MutexMod_ree2.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/single-flag/mod/MutexMod_ree3/MutexMod_ree3.hex,MutexMod_ree3.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/single-flag/mod/MutexMod_ree3/MutexMod_ree3.hex,MutexMod_ree3.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/single-flag/mod/MutexMod_ree4/MutexMod_ree4.hex,MutexMod_ree4.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/single-flag/mod/MutexMod_ree4/MutexMod_ree4.hex,MutexMod_ree4.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/single-flag/mod/MutexMod_ree5/MutexMod_ree5.hex,MutexMod_ree5.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/single-flag/mod/MutexMod_ree5/MutexMod_ree5.hex,MutexMod_ree5.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/single-flag/mod/MutexMod_safe1/MutexMod_safe1.hex,MutexMod_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/single-flag/mod/MutexMod_safe1/MutexMod_safe1.hex,MutexMod_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/single-flag/mod/MutexMod_safe2/MutexMod_safe2.hex,MutexMod_safe2.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/single-flag/mod/MutexMod_safe2/MutexMod_safe2.hex,MutexMod_safe2.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/single-flag/mod/MutexMod_safe3/MutexMod_safe3.hex,MutexMod_safe3.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/single-flag/mod/MutexMod_safe3/MutexMod_safe3.hex,MutexMod_safe3.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/single-flag/no-mod/Mutex_ree1/Mutex_ree1.hex,Mutex_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/single-flag/no-mod/Mutex_ree1/Mutex_ree1.hex,Mutex_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/single-flag/no-mod/Mutex_ree2/Mutex_ree2.hex,Mutex_ree2.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/single-flag/no-mod/Mutex_ree2/Mutex_ree2.hex,Mutex_ree2.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/single-flag/no-mod/Mutex_ree3/Mutex_ree3.hex,Mutex_ree3.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/single-flag/no-mod/Mutex_ree3/Mutex_ree3.hex,Mutex_ree3.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/single-flag/no-mod/Mutex_ree4/Mutex_ree4.hex,Mutex_ree4.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/single-flag/no-mod/Mutex_ree4/Mutex_ree4.hex,Mutex_ree4.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/single-flag/no-mod/Mutex_ree5/Mutex_ree5.hex,Mutex_ree5.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/single-flag/no-mod/Mutex_ree5/Mutex_ree5.hex,Mutex_ree5.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/single-flag/no-mod/Mutex_safe1/Mutex_safe1.hex,Mutex_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/single-flag/no-mod/Mutex_safe1/Mutex_safe1.hex,Mutex_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/single-flag/no-mod/Mutex_safe2/Mutex_safe2.hex,Mutex_safe2.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/single-flag/no-mod/Mutex_safe2/Mutex_safe2.hex,Mutex_safe2.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/single-flag/no-mod/Mutex_safe3/Mutex_safe3.hex,Mutex_safe3.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/single-flag/no-mod/Mutex_safe3/Mutex_safe3.hex,Mutex_safe3.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/multi-flag/mod/MutexesMod_ree1/MutexesMod_ree1.hex,MutexesMod_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/multi-flag/mod/MutexesMod_ree1/MutexesMod_ree1.hex,MutexesMod_ree1.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/multi-flag/mod/MutexesMod_ree2/MutexesMod_ree2.hex,MutexesMod_ree2.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/multi-flag/mod/MutexesMod_ree2/MutexesMod_ree2.hex,MutexesMod_ree2.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/multi-flag/mod/MutexesMod_ree3/MutexesMod_ree3.hex,MutexesMod_ree3.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/multi-flag/mod/MutexesMod_ree3/MutexesMod_ree3.hex,MutexesMod_ree3.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/multi-flag/mod/MutexesMod_ree4/MutexesMod_ree4.hex,MutexesMod_ree4.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/multi-flag/mod/MutexesMod_ree4/MutexesMod_ree4.hex,MutexesMod_ree4.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/multi-flag/mod/MutexesMod_ree5/MutexesMod_ree5.hex,MutexesMod_ree5.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/multi-flag/mod/MutexesMod_ree5/MutexesMod_ree5.hex,MutexesMod_ree5.hex,0,conkas,{},True,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/multi-flag/mod/MutexesMod_safe1/MutexesMod_safe1.hex,MutexesMod_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_5/single-function/low-level-call/to-sender/guard/mutex/multi-flag/mod/MutexesMod_safe1/MutexesMod_safe1.hex,MutexesMod_safe1.hex,0,conkas,{},False,False
handcrafted_tests/bins/0_4/single-function/low-level-call/to-sender/guard/mutex/multi-flag/mod/MutexesMod_safe2/MutexesMod_safe2.hex,MutexesMod_safe2.hex,0,conkas,{},False,False
